date,time,amazonID,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-11-19,10:15:49,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,32,0,4,info-sharing,,1,122,1,0,122,143114,0
2021-11-19,10:15:49,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,32,0,4,info-sharing,,2,0,1,0,0,143525,0
2021-11-19,10:15:51,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,33,0,4,choice,risky,,0,,0,3531,820,0
2021-11-19,10:15:51,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,33,0,4,choice,sure,,123,,0,3841,1263,0
2021-11-19,10:15:53,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,33,0,4,info-sharing,,1,123,1,0,123,3235,0
2021-11-19,10:15:54,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,33,0,4,info-sharing,,2,0,1,0,0,3508,0
2021-11-19,10:15:55,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,34,0,4,choice,risky,,168,,0,3699,5065,0
2021-11-19,10:15:56,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,34,0,4,choice,sure,,123,,0,3964,6224,0
2021-11-19,10:15:58,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,34,0,4,info-sharing,,2,168,0,0,168,7318,0
2021-11-19,10:15:58,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,34,0,4,info-sharing,,1,123,1,0,123,7887,0
2021-11-19,10:16:0,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,35,0,4,choice,risky,,166,,0,3865,9322,0
2021-11-19,10:16:0,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,35,0,4,choice,sure,,121,,0,4085,9841,0
2021-11-19,10:16:2,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,35,0,4,info-sharing,,1,121,1,0,121,11616,0
